class,precision,recall,mAP50,mAP50-95
all,0.9758503714872729,0.8752280965917726,0.9512231697898001,0.7858295676898239
hitam,0.9654327896325381,0.9232921770621039,0.9709960772343798,0.8111683793470602
hitam-sebagian,0.9635405849040877,0.7273921127132137,0.9050368124167106,0.7467906147176041
kulit-kopi-kecil,0.9985777399251932,0.975,0.9776366197183098,0.7995297090048072
