class,precision,recall,mAP50,mAP50-95
all,0.9420718886141514,0.8625702549050588,0.9438355792797225,0.7653143179275953
hitam,0.8977318359598493,0.9173553719008265,0.9672151570973453,0.7863509579919021
hitam-sebagian,0.9538124767798792,0.7578553928143499,0.8889838110332704,0.7179791699405036
kulit-kopi-kecil,0.9746713531027257,0.9125,0.975307769708552,0.7916128258503803
