class,precision,recall,mAP50,mAP50-95
all,0.9125125424791724,0.8673794684878872,0.941960337952129,0.7643565057849275
hitam,0.8534277500162362,0.9421487603305785,0.966724158141184,0.7910198091530539
hitam-sebagian,0.8841098774212809,0.7706422018348624,0.8902442015496208,0.7181401128827211
kulit-kopi-kecil,1.0,0.8893474432982205,0.9689126541655823,0.7839095953190076
