class,precision,recall,mAP50,mAP50-95
all,0.9527793200040008,0.8822491867371087,0.9596258875318181,0.8048708219395045
hitam,0.9463323388811377,0.8743851748902254,0.9711828287901941,0.8130457959400325
hitam-sebagian,0.9213762072558369,0.8348623853211009,0.920968267106481,0.766318047418349
kulit-kopi-kecil,0.9906294138750279,0.9375,0.9867265666987791,0.8352486224601327
