class,precision,recall,mAP50,mAP50-95
all,0.8752600248944837,0.8639887824868365,0.935385651142303,0.7544046670316252
hitam,0.8303444707051405,0.9338842975206612,0.9481744511587588,0.7752264850158825
hitam-sebagian,0.8172534502809733,0.8205820499398484,0.8852071985207236,0.7055620556714829
kulit-kopi-kecil,0.9781821536973373,0.8375,0.9727753037474268,0.7824254604075108
