class,precision,recall,mAP50,mAP50-95
all,0.9059354489103222,0.8599886045460257,0.9366386389833073,0.749421086391335
hitam,0.8684689609108214,0.927673541309905,0.9603416008114422,0.7698275695567983
hitam-sebagian,0.8763644515188784,0.7522935779816514,0.8843444699559053,0.6994302992444259
kulit-kopi-kecil,0.9729729343012669,0.8999986943465205,0.9652298461825747,0.779005390372781
