class,precision,recall,mAP50,mAP50-95
all,0.9367242096677559,0.8887754478649988,0.9655040753951986,0.80317145206037
hitam,0.9215916454630164,0.9338842975206612,0.9787642683985649,0.8124368998228897
hitam-sebagian,0.8885809835402516,0.8165137614678899,0.9290979384296942,0.7640982898062092
kulit-kopi-kecil,1.0,0.9159282846064455,0.9886500193573365,0.8329791665520112
